Country,Year,Emission,Category
Estonia,2002,1.375176072,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2001,1.669817006,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2000,2.610156312,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,1999,2.881315572,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,1998,2.848164372,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,1997,2.850898092,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,1996,3.333134052,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,1995,3.0743691,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,1994,2.967680775,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,1993,1.38651645,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,1992,0.090352125,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,1991,0.0481878,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2014,6140.886628,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2013,6206.44412,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2012,6311.539083,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2011,6243.624233,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2010,6378.665023,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2009,6296.501118,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2008,6700.494485,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2007,7108.090324,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2006,7499.451273,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2005,7929.747383,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2004,8121.1765,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2003,8110.39113,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2002,8597.246954,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2001,9734.463822,Sulphur Hexafluoride (Co2 Equivilent)
European Union,2000,10546.71794,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1999,10561.35846,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1998,12875.11091,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1997,13620.3417,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1996,15098.00377,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1995,15214.52949,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1994,14142.84487,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1993,12968.38205,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1992,12282.82791,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1991,11459.05799,Sulphur Hexafluoride (Co2 Equivilent)
European Union,1990,10919.69966,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2014,34.25063652,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2013,30.70041204,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2012,22.15592964,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2011,23.67410499,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2010,21.79150298,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2009,26.71052198,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2008,26.6588884,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2007,19.17386353,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2006,27.564249,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2005,22.18908594,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2004,23.83809345,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2003,25.56814686,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2002,25.33507386,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2001,25.52626053,Sulphur Hexafluoride (Co2 Equivilent)
Finland,2000,26.05970638,Sulphur Hexafluoride (Co2 Equivilent)
Finland,1999,30.75694442,Sulphur Hexafluoride (Co2 Equivilent)
Finland,1998,38.62456971,Sulphur Hexafluoride (Co2 Equivilent)
Finland,1997,50.10815992,Sulphur Hexafluoride (Co2 Equivilent)
Finland,1996,54.15934931,Sulphur Hexafluoride (Co2 Equivilent)
Finland,1995,36.98016459,Sulphur Hexafluoride (Co2 Equivilent)
Finland,1994,23.86100816,Sulphur Hexafluoride (Co2 Equivilent)
